latency_ms,jitter_ms
10.952949523925781,10.679960250854492
21.632909774780273,6.992101669311523
14.64080810546875,0.5168914794921875
15.157699584960938,0.42939186096191406
15.587091445922852,1.2552738189697266
16.842365264892578,0.2334117889404297
17.075777053833008,0.2567768096923828
16.819000244140625,7.891654968261719
24.710655212402344,9.537220001220703
15.17343521118164,10.837793350219727
26.011228561401367,10.604619979858398
15.406608581542969,0.2923011779785156
15.698909759521484,0.10085105895996094
15.598058700561523,0.17762184143066406
15.42043685913086,5.65028190612793
21.07071876525879,5.517244338989258
15.553474426269531,0.07653236389160156
15.630006790161133,0.0553131103515625
15.685319900512695,0.03981590270996094
15.645503997802734,0.1850128173828125
15.460491180419922,0.18668174743652344
15.647172927856445,0.0069141387939453125
15.65408706665039,0.07081031799316406
15.724897384643555,0.1049041748046875
15.619993209838867,0.022411346435546875
15.642404556274414,0.11897087097167969
15.761375427246094,0.13208389282226562
15.629291534423828,0.25343894958496094
15.375852584838867,0.2014636993408203
15.577316284179688,0.05364418029785156
15.630960464477539,0.14138221740722656
15.772342681884766,0.28967857360839844
15.482664108276367,0.3261566162109375
15.808820724487305,3.779888153076172
19.588708877563477,2.6841163635253906
16.904592514038086,0.4665851593017578
16.438007354736328,0.2701282501220703
16.7081356048584,0.14328956604003906
16.851425170898438,0.6144046783447266
16.23702049255371,0.01811981201171875
16.25514030456543,0.3018379211425781
16.556978225708008,1.1000633239746094
17.657041549682617,1.1551380157470703
16.501903533935547,0.13780593872070312
16.63970947265625,0.13685226440429688
16.502857208251953,1.2583732604980469
17.76123046875,2.0248889923095703
15.73634147644043,0.9093284606933594
16.64566993713379,0.03552436828613281
16.681194305419922,0.11849403381347656
16.7996883392334,0.579833984375
16.2198543548584,0.25844573974609375
16.478300094604492,0.31638145446777344
16.16191864013672,0.6759166717529297
16.83783531188965,0.2739429473876953
16.563892364501953,0.28395652770996094
16.847848892211914,0.2067089080810547
16.64113998413086,0.06842613220214844
16.709566116333008,0.22292137145996094
16.486644744873047,0.4489421844482422
16.93558692932129,0.5519390106201172
16.383647918701172,0.30541419982910156
16.689062118530273,0.10061264038085938
16.789674758911133,0.09179115295410156
16.69788360595703,0.21839141845703125
16.4794921875,0.25582313537597656
16.735315322875977,0.14519691467285156
16.590118408203125,0.034332275390625
16.5557861328125,0.22482872009277344
16.780614852905273,0.1251697540283203
16.655445098876953,0.07557868957519531
16.73102378845215,0.08225440979003906
16.64876937866211,0.018358230590820312
16.66712760925293,0.33020973205566406
16.997337341308594,0.17881393432617188
16.818523406982422,0.6990432739257812
16.11948013305664,0.6384849548339844
16.757965087890625,0.3266334533691406
17.084598541259766,0.4200935363769531
16.664505004882812,0.03600120544433594
16.70050621032715,0.02956390380859375
16.670942306518555,0.7300376892089844
15.94090461730957,0.0050067901611328125
15.945911407470703,1.0211467742919922
16.967058181762695,1.3468265533447266
15.620231628417969,0.003814697265625
15.624046325683594,0.0057220458984375
15.629768371582031,0.11110305786132812
15.74087142944336,0.18334388732910156
15.557527542114258,0.05817413330078125
15.615701675415039,0.061511993408203125
15.554189682006836,0.080108642578125
15.634298324584961,0.037670135498046875
15.596628189086914,0.06508827209472656
15.66171646118164,0.03552436828613281
15.626192092895508,0.011205673217773438
15.637397766113281,0.06628036499023438
15.571117401123047,0.05173683166503906
15.622854232788086,0.011920928955078125
15.610933303833008,2.611398696899414
14.931440353393555,1.9664764404296875
12.32004165649414,10.777950286865234
14.286518096923828,9.424448013305664
25.064468383789062,0.6365776062011719
15.640020370483398,1.0492801666259766
16.27659797668457,0.415802001953125
17.325878143310547,0.4279613494873047
16.910076141357422,2.470254898071289
16.482114791870117,3.0601024627685547
18.952369689941406,0.9546279907226562
15.892267227172852,0.7910728454589844
14.937639236450195,0.9789466857910156
15.72871208190918,1.135110855102539
16.707658767700195,0.09489059448242188
15.572547912597656,0.054836273193359375
15.667438507080078,0.23221969604492188
15.722274780273438,0.07486343383789062
15.490055084228516,0.020503997802734375
15.564918518066406,0.16307830810546875
15.544414520263672,0.17881393432617188
15.70749282836914,0.13971328735351562
15.528678894042969,0.080108642578125
15.668392181396484,0.08225440979003906
15.58828353881836,0.13184547424316406
15.670537948608398,0.13780593872070312
15.538692474365234,0.07414817810058594
15.676498413085938,0.15091896057128906
15.602350234985352,0.20885467529296875
15.75326919555664,0.14090538024902344
15.544414520263672,0.16808509826660156
15.685319900512695,0.12183189392089844
15.517234802246094,3.6153793334960938
15.639066696166992,1.493692398071289
19.254446029663086,1.2629032135009766
17.760753631591797,0.3483295440673828
16.49785041809082,0.15163421630859375
16.846179962158203,0.1709461212158203
16.69454574584961,0.17142295837402344
16.52359962463379,0.04482269287109375
16.695022583007812,0.0040531158447265625
16.65019989013672,0.09465217590332031
16.654253005981445,0.07367134094238281
16.748905181884766,0.8838176727294922
16.675233840942383,1.4109611511230469
17.559051513671875,0.20956993103027344
16.148090362548828,0.1983642578125
16.3576602935791,0.12922286987304688
16.5560245513916,0.09226799011230469
16.68524742126465,0.6334781646728516
16.592979431152344,0.949859619140625
17.226457595825195,0.4725456237792969
16.27659797668457,1.026153564453125
16.749143600463867,2.290964126586914
17.775297164916992,1.0421276092529297
15.484333038330078,0.21648406982421875
16.526460647583008,0.1304149627685547
16.742944717407227,0.44226646423339844
16.612529754638672,0.7548332214355469
17.05479621887207,0.4775524139404297
16.299962997436523,0.2682209014892578
16.777515411376953,0.16641616821289062
16.509294509887695,0.4048347473144531
16.675710678100586,0.8175373077392578
17.08054542541504,0.14829635620117188
16.26300811767578,0.4916191101074219
16.411304473876953,0.3788471221923828
16.902923583984375,0.732421875
16.524076461791992,1.0423660278320312
17.256498336791992,0.5834102630615234
16.21413230895996,0.33593177795410156
16.797542572021484,0.23937225341796875
16.461610794067383,0.011444091796875
16.70098304748535,0.15783309936523438
16.712427139282227,0.04935264587402344
16.554594039916992,1.2753009796142578
16.603946685791016,2.241373062133789
17.879247665405273,1.0089874267578125
15.637874603271484,0.5588531494140625
16.646862030029297,0.6117820739746094
17.20571517944336,0.0171661376953125
